,Vm1 (mV)
1666,0.061035156
1667,0.061035156
1668,0.15258789
1669,0.12207031
1670,0.24414062
1671,0.091552734
1672,0.061035156
1673,0.061035156
1674,-0.061035156
1675,0.12207031
1676,0.061035156
1677,0.030517578
1678,0.12207031
1679,0.12207031
1680,0.091552734
1681,0.061035156
1682,0.030517578
1683,-0.030517578
1684,0.030517578
1685,0.061035156
1686,0.061035156
1687,-0.061035156
1688,-0.030517578
1689,-0.030517578
1690,-0.030517578
1691,0.061035156
1692,0.18310547
1693,0.24414062
1694,0.030517578
1695,0.030517578
1696,-0.030517578
1697,0.18310547
1698,0.091552734
1699,-0.030517578
1700,-0.030517578
1701,-0.12207031
1702,0.12207031
1703,-0.061035156
1704,0.36621094
1705,0.4272461
1706,-0.091552734
1707,0.21362305
1708,0.30517578
1709,0.061035156
1710,0.030517578
1711,0.12207031
1712,0.15258789
1713,-0.030517578
1714,0.061035156
1715,0.091552734
1716,0.18310547
1717,0.091552734
1718,0.030517578
1719,0.18310547
1720,-0.12207031
1721,0.24414062
1722,0.061035156
1723,0.12207031
1724,0.030517578
1725,0.091552734
1726,0.061035156
1727,0.15258789
1728,0.091552734
1729,0.18310547
1730,0.36621094
1731,0.18310547
1732,0.061035156
1733,0.030517578
1734,0.12207031
1735,0.21362305
1736,-0.030517578
1737,-0.030517578
1738,0.21362305
1739,0.24414062
1740,0.091552734
1741,0.061035156
1742,-0.030517578
1743,-0.061035156
1744,-0.061035156
1745,-0.061035156
1746,-0.12207031
1747,-0.061035156
1748,-0.030517578
1749,0.091552734
1750,0.18310547
1751,-0.18310547
1752,0.15258789
1753,-0.061035156
1754,0.36621094
1755,0.091552734
1756,-0.030517578
1757,0.21362305
1758,0.091552734
1759,-0.061035156
1760,-0.030517578
1761,0.030517578
1762,-0.091552734
1763,0.30517578
1764,0.061035156
1765,0.15258789
1766,0.12207031
1767,0.15258789
1768,0.12207031
1769,0.33569336
1770,-0.18310547
1771,-0.061035156
1772,-0.030517578
1773,0.030517578
1774,-0.061035156
1775,0.18310547
1776,0.030517578
1777,0.061035156
1778,-0.061035156
1779,0.12207031
1780,0.091552734
1781,0.030517578
1782,0.061035156
1783,-0.030517578
1784,-0.061035156
1785,-0.030517578
1786,0.061035156
1787,0.030517578
1788,0.030517578
1789,0.030517578
1790,0.18310547
1791,0.091552734
1792,-0.061035156
1793,0.33569336
1794,0.091552734
1795,0.030517578
1796,0.061035156
1797,0.39672852
1798,-0.030517578
1799,0.030517578
1800,-0.061035156
1801,0.21362305
1802,0.12207031
1803,0.2746582
1804,0.18310547
1805,0.15258789
1806,0.18310547
1807,0.12207031
1808,0.12207031
1809,0.39672852
1810,0.18310547
1811,0.030517578
1812,0.030517578
1813,0.030517578
1814,0.091552734
1815,-0.18310547
1816,0.061035156
1817,-0.030517578
1818,-0.15258789
1819,0.091552734
1820,0.24414062
1821,0.12207031
1822,0.030517578
1823,0.061035156
1824,-0.061035156
1825,-0.030517578
1826,0.061035156
1827,0.030517578
1828,0.030517578
1829,0.061035156
1830,0.091552734
1831,0.091552734
1832,-0.030517578
1833,0.36621094
1834,0.061035156
1835,0.030517578
1836,-0.15258789
1837,0.091552734
1838,0.091552734
1839,-0.030517578
1840,-0.061035156
1841,0.12207031
1842,0.15258789
1843,0.24414062
1844,0.091552734
1845,0.18310547
1846,0.12207031
1847,0.12207031
1848,0.12207031
1849,0.30517578
1850,-0.030517578
1851,0.091552734
1852,-0.030517578
1853,0.030517578
1854,0.061035156
1855,0.12207031
1856,0.061035156
1857,0.061035156
1858,0.15258789
1859,0.2746582
1860,0.091552734
1861,-0.030517578
1862,0.030517578
1863,-0.061035156
1864,0.030517578
1865,0.030517578
1866,0.030517578
1867,-0.030517578
1868,0.061035156
1869,0.091552734
1870,0.091552734
1871,0.18310547
1872,0.061035156
1873,0.24414062
1874,0.061035156
1875,-0.030517578
1876,-0.030517578
1877,0.091552734
1878,-0.030517578
1879,-0.030517578
1880,0.15258789
1881,0.45776367
1882,0.21362305
1883,0.091552734
1884,0.061035156
1885,0.061035156
1886,0.030517578
1887,0.12207031
1888,0.091552734
1889,0.15258789
1890,0.12207031
1891,0.061035156
1892,0.21362305
1893,-0.21362305
1894,-0.15258789
1895,0.061035156
1896,0.061035156
1897,-0.091552734
1898,0.18310547
1899,0.091552734
1900,0.030517578
1901,0.030517578
1902,-0.030517578
1903,-0.061035156
1904,0.030517578
1905,0.030517578
1906,-0.030517578
1907,0.030517578
1908,-0.091552734
1909,-0.061035156
1910,0.030517578
1911,0.21362305
1912,-0.061035156
1913,0.4272461
1914,0.091552734
1915,0.061035156
1916,0.15258789
1917,0.18310547
1918,-0.061035156
1919,-0.030517578
1920,-0.061035156
1921,0.45776367
1922,0.21362305
1923,0.091552734
1924,0.061035156
1925,0.030517578
1926,-0.030517578
1927,-0.030517578
1928,-0.061035156
1929,0.030517578
1930,0.18310547
1931,0.36621094
1932,0.15258789
1933,0.12207031
1934,0.091552734
1935,0.030517578
1936,-0.030517578
1937,0.091552734
1938,0.12207031
1939,0.091552734
1940,0.061035156
1941,0.030517578
1942,-0.030517578
1943,-0.061035156
1944,0.030517578
1945,-0.030517578
1946,-0.15258789
1947,0.091552734
1948,-0.030517578
1949,0.061035156
1950,0.030517578
1951,0.18310547
1952,0.091552734
1953,0.18310547
1954,0.061035156
1955,-0.091552734
1956,0.030517578
1957,0.15258789
1958,0.061035156
1959,0.030517578
1960,0.15258789
1961,0.24414062
1962,0.15258789
1963,0.091552734
1964,0.061035156
1965,-0.061035156
1966,0.030517578
1967,0.061035156
1968,0.15258789
1969,0.15258789
1970,0.30517578
1971,0.030517578
1972,-0.061035156
1973,0.30517578
1974,0.24414062
1975,0.12207031
1976,-0.030517578
1977,0.030517578
1978,0.061035156
1979,0.091552734
1980,0.091552734
1981,-0.061035156
1982,0.061035156
1983,0.030517578
1984,0.061035156
1985,0.061035156
1986,0.061035156
1987,-0.030517578
1988,-0.030517578
1989,-0.061035156
1990,0.030517578
1991,0.30517578
1992,0.24414062
1993,0.061035156
1994,0.091552734
1995,0.030517578
1996,0.18310547
1997,0.15258789
1998,0.091552734
1999,-0.030517578
2000,-0.030517578
2001,0.30517578
2002,0.12207031
2003,0.091552734
2004,-0.030517578
2005,0.061035156
2006,0.091552734
2007,0.091552734
2008,0.091552734
2009,0.061035156
2010,0.30517578
2011,0.12207031
2012,-0.030517578
2013,0.12207031
2014,0.030517578
2015,-0.061035156
2016,-0.030517578
2017,0.15258789
2018,0.15258789
2019,0.091552734
2020,0.030517578
2021,0.061035156
2022,0.15258789
2023,0.091552734
2024,0.12207031
2025,0.18310547
2026,0.15258789
2027,-0.030517578
2028,-0.061035156
2029,0.030517578
2030,0.030517578
2031,0.061035156
2032,0.12207031
2033,0.061035156
2034,-0.061035156
2035,-0.030517578
2036,0.15258789
2037,0.030517578
2038,-0.030517578
2039,0.091552734
2040,0.091552734
2041,0.12207031
2042,-0.030517578
2043,-0.030517578
2044,0.030517578
2045,0.030517578
2046,0.030517578
2047,0.091552734
2048,0.091552734
2049,0.061035156
2050,0.12207031
2051,0.39672852
2052,0.18310547
2053,0.12207031
2054,0.18310547
2055,0.061035156
2056,-0.030517578
2057,0.39672852
2058,0.091552734
2059,0.030517578
2060,-0.030517578
2061,0.030517578
2062,0.15258789
2063,0.18310547
2064,0.091552734
2065,-0.12207031
2066,-0.030517578
2067,0.18310547
2068,0.18310547
2069,0.061035156
2070,0.030517578
2071,0.030517578
2072,0.091552734
2073,0.091552734
2074,0.061035156
2075,0.061035156
2076,0.12207031
2077,0.061035156
2078,0.091552734
2079,0.36621094
2080,0.18310547
2081,0.091552734
2082,0.030517578
2083,-0.061035156
2084,-0.030517578
2085,-0.030517578
2086,0.030517578
2087,-0.061035156
2088,0.030517578
2089,-0.061035156
2090,0.030517578
2091,0.12207031
2092,0.18310547
2093,0.061035156
2094,0.030517578
2095,0.030517578
2096,-0.15258789
2097,0.030517578
2098,0.091552734
2099,0.030517578
2100,0.24414062
2101,0.4272461
2102,0.21362305
2103,0.24414062
2104,0.030517578
2105,0.12207031
2106,0.18310547
2107,0.061035156
2108,0.18310547
2109,0.091552734
2110,0.091552734
2111,0.030517578
2112,-0.030517578
2113,0.030517578
2114,0.36621094
2115,0.061035156
2116,0.030517578
2117,0.21362305
2118,0.12207031
2119,0.061035156
2120,0.030517578
2121,0.21362305
2122,0.15258789
2123,0.39672852
2124,0.061035156
2125,0.15258789
2126,1.0681152
2127,1.1901855
2128,1.3122559
2129,1.2207031
2130,1.0070801
2131,1.0375977
2132,1.0375977
2133,1.0375977
2134,0.9765625
2135,1.1291504
2136,1.2207031
2137,1.0375977
2138,1.0375977
2139,1.0375977
2140,1.0986328
2141,0.9460449
2142,1.373291
2143,1.2207031
2144,1.1291504
2145,1.2512207
2146,1.2207031
2147,1.1291504
2148,1.3427734
2149,0.8239746
2150,1.0070801
2151,1.0070801
2152,0.9765625
2153,0.9765625
2154,1.2207031
2155,1.3427734
2156,1.0681152
2157,1.0375977
2158,1.0681152
2159,1.2512207
2160,1.1901855
2161,1.0375977
2162,1.0375977
2163,0.9765625
2164,1.0375977
2165,1.0070801
2166,1.0681152
2167,1.0070801
2168,1.0070801
2169,0.9765625
2170,1.0375977
2171,1.0986328
2172,1.0375977
2173,1.2817383
2174,0.9765625
2175,0.9765625
2176,1.0986328
2177,1.0681152
2178,1.0681152
2179,1.0375977
2180,1.0375977
2181,0.9460449
2182,1.2207031
2183,1.4343262
2184,1.0986328
2185,1.0681152
2186,1.2207031
2187,1.0986328
2188,1.2207031
2189,0.9765625
2190,1.0375977
2191,1.0070801
2192,1.0070801
2193,1.0375977
2194,1.1901855
2195,1.2512207
2196,1.0375977
2197,0.9765625
2198,1.2512207
2199,1.1901855
2200,1.0986328
2201,1.0681152
2202,1.0070801
2203,1.1291504
2204,1.0681152
2205,1.1901855
2206,1.2207031
2207,1.1901855
2208,1.1291504
2209,1.0681152
2210,1.0681152
2211,1.0375977
2212,1.0375977
2213,1.0681152
2214,1.0070801
2215,1.2207031
2216,1.1901855
2217,1.0070801
2218,0.9460449
2219,1.0375977
2220,1.373291
2221,1.2512207
2222,1.0681152
2223,1.0681152
2224,1.0681152
2225,1.0070801
2226,1.0681152
2227,1.0681152
2228,1.0070801
2229,1.0070801
2230,1.0375977
2231,1.0375977
2232,1.0375977
2233,1.2512207
2234,1.0986328
2235,1.0681152
2236,1.0375977
2237,1.0375977
2238,1.0375977
2239,1.0375977
2240,0.9765625
2241,1.0986328
2242,1.1901855
2243,0.88500977
2244,1.0986328
2245,1.1901855
2246,1.0986328
2247,1.3427734
2248,1.4648438
2249,0.8544922
2250,1.2512207
2251,0.9460449
2252,0.9765625
2253,0.91552734
2254,0.91552734
2255,0.9460449
2256,1.0375977
2257,1.0681152
2258,1.0681152
2259,1.373291
2260,1.0681152
2261,1.0375977
2262,1.0375977
2263,0.9765625
2264,1.0375977
2265,0.9765625
2266,1.0375977
2267,1.0375977
2268,1.0375977
2269,1.0375977
2270,1.0986328
2271,1.0375977
2272,0.9460449
2273,1.2512207
2274,1.0681152
2275,0.9765625
2276,1.0681152
2277,1.0986328
2278,1.0681152
2279,0.9460449
2280,1.0375977
2281,1.0070801
2282,1.373291
2283,1.0375977
2284,1.0986328
2285,1.2207031
2286,1.2512207
2287,1.1291504
2288,1.1901855
2289,1.1901855
2290,1.2817383
2291,1.0375977
2292,1.0375977
2293,1.0070801
2294,0.9765625
2295,1.2207031
2296,1.0681152
2297,1.0070801
2298,1.0681152
2299,0.9460449
2300,1.2207031
2301,1.0986328
2302,1.0375977
2303,1.0070801
2304,1.0070801
2305,0.9765625
2306,1.0070801
2307,1.0375977
2308,1.0070801
2309,1.0375977
2310,1.0070801
2311,1.4953613
2312,1.1901855
2313,1.2512207
2314,1.0681152
2315,1.0375977
2316,0.9765625
2317,0.88500977
2318,1.1901855
2319,1.0681152
2320,1.0375977
2321,1.2512207
2322,1.2512207
2323,1.1291504
2324,1.0681152
2325,1.1901855
2326,1.1901855
2327,1.1901855
2328,1.2512207
2329,0.79345703
2330,1.1901855
2331,1.0375977
2332,1.0070801
2333,1.0070801
2334,1.1901855
2335,1.3122559
2336,1.0681152
2337,1.0070801
2338,1.2817383
2339,1.2207031
2340,1.0375977
2341,1.0070801
2342,1.0070801
2343,1.0070801
2344,0.9765625
2345,1.0375977
2346,1.0070801
2347,0.9765625
2348,1.0070801
2349,0.9460449
2350,0.9765625
2351,1.0375977
2352,1.0986328
2353,1.1291504
2354,1.0070801
2355,0.9765625
2356,0.8239746
2357,1.0681152
2358,0.9460449
2359,1.0375977
2360,1.0986328
2361,1.1291504
2362,1.2512207
2363,1.0986328
2364,1.0986328
2365,1.0681152
2366,1.0375977
2367,1.0986328
2368,1.0681152
2369,1.2512207
2370,1.4038086
2371,1.1901855
2372,1.0375977
2373,1.0986328
2374,0.91552734
2375,1.0681152
2376,1.0375977
2377,0.8239746
2378,0.79345703
2379,1.0681152
2380,1.0375977
2381,1.0375977
2382,0.9460449
2383,1.0070801
2384,1.0070801
2385,1.0070801
2386,1.0070801
2387,1.0070801
2388,0.9765625
2389,1.0681152
2390,1.2207031
2391,1.1291504
2392,0.8544922
2393,1.0375977
2394,1.0375977
2395,0.9460449
2396,0.88500977
2397,1.0375977
2398,1.0070801
2399,0.9460449
2400,1.0070801
2401,1.3427734
2402,1.0986328
2403,1.0681152
2404,1.0681152
2405,1.0375977
2406,1.0681152
2407,1.0070801
2408,1.0375977
2409,1.1291504
2410,1.2512207
2411,1.1291504
2412,1.0681152
2413,1.0070801
2414,1.3122559
2415,1.0375977
2416,0.9765625
2417,1.1901855
2418,1.0986328
2419,1.0986328
2420,1.0070801
2421,1.0070801
2422,0.79345703
2423,1.1901855
2424,1.0070801
2425,0.88500977
2426,0.9460449
2427,1.0681152
2428,0.9460449
2429,0.9460449
2430,1.0070801
2431,1.0070801
2432,1.0375977
2433,0.9460449
2434,1.0375977
2435,1.2207031
2436,1.0070801
2437,0.9765625
2438,1.2512207
2439,1.1901855
2440,1.0375977
2441,1.0681152
2442,1.0070801
2443,1.1291504
2444,1.2817383
2445,1.1901855
2446,1.2512207
2447,1.1291504
2448,1.0986328
2449,1.0070801
2450,0.9765625
2451,1.0070801
2452,1.0375977
2453,1.0681152
2454,1.0070801
2455,1.0070801
2456,1.0375977
2457,1.0375977
2458,1.0070801
2459,1.2512207
2460,1.0681152
2461,1.0681152
2462,1.0681152
2463,1.0986328
2464,1.0375977
2465,1.0070801
2466,1.0375977
2467,0.9765625
2468,1.0681152
2469,1.0986328
2470,1.1291504
2471,0.9765625
2472,0.9460449
2473,0.88500977
2474,1.1291504
2475,1.0070801
2476,1.2207031
2477,1.0681152
2478,1.2207031
2479,0.9765625
2480,0.9765625
2481,0.9765625
2482,1.2207031
2483,1.0375977
2484,1.1901855
2485,1.0375977
2486,1.0986328
2487,1.4648438
2488,1.1901855
2489,0.9765625
2490,1.0375977
2491,1.0375977
2492,1.0681152
2493,1.0375977
2494,1.0375977
2495,1.2817383
2496,1.1291504
2497,0.9765625
2498,1.0681152
2499,0.9460449
2500,1.2512207
2501,1.1291504
2502,1.0986328
2503,1.0375977
2504,1.0681152
2505,1.0375977
2506,1.0375977
2507,1.0375977
2508,1.0375977
2509,1.0375977
2510,1.0070801
2511,1.0375977
2512,0.9765625
2513,0.9765625
2514,1.3427734
2515,1.0375977
2516,0.9765625
2517,1.4953613
2518,1.0986328
2519,1.0681152
2520,0.9765625
2521,1.0070801
2522,1.2207031
2523,0.88500977
2524,1.0681152
2525,1.2512207
2526,1.1901855
2527,1.2817383
2528,1.4648438
2529,0.9460449
2530,1.0986328
2531,1.0375977
2532,1.0070801
2533,1.0070801
2534,0.9460449
2535,1.0070801
2536,1.0070801
2537,1.0375977
2538,1.3122559
2539,1.0375977
2540,1.2512207
2541,1.1291504
2542,0.9765625
2543,1.0681152
2544,1.0375977
2545,1.0375977
2546,1.0681152
2547,1.0681152
2548,1.0681152
2549,1.1901855
2550,1.2207031
2551,1.1901855
2552,1.0681152
2553,1.2817383
2554,1.0375977
2555,1.0681152
2556,1.0681152
2557,1.2512207
2558,1.1901855
2559,1.0070801
2560,0.9460449
2561,1.0986328
2562,1.1901855
2563,1.3122559
2564,1.2817383
2565,1.0681152
2566,1.0681152
2567,1.373291
2568,1.4648438
2569,1.0070801
2570,1.0375977
2571,1.0375977
2572,1.1291504
2573,1.0070801
2574,1.0375977
2575,1.4038086
2576,1.0986328
2577,1.0375977
2578,1.2512207
2579,1.4038086
2580,1.0681152
2581,1.0375977
2582,1.0070801
2583,1.0070801
2584,0.9460449
2585,0.9765625
2586,1.0681152
2587,1.0375977
2588,1.0070801
2589,0.9765625
2590,1.0986328
2591,1.0986328
2592,0.8544922
2593,1.3122559
2594,1.0681152
2595,1.0070801
2596,0.9460449
2597,1.1291504
2598,1.0681152
2599,0.9765625
2600,1.0986328
2601,1.1901855
2602,1.0375977
2603,1.1901855
2604,1.0986328
2605,1.0986328
2606,1.1291504
2607,1.0681152
2608,1.0986328
2609,1.0681152
2610,1.0986328
2611,1.0375977
2612,1.0375977
2613,0.9765625
2614,0.9460449
2615,1.0375977
2616,1.0375977
2617,1.0070801
2618,1.1901855
2619,1.0986328
2620,1.1291504
2621,1.1291504
2622,1.0375977
2623,1.0681152
2624,0.9765625
2625,0.9765625
2626,1.0375977
2627,1.0986328
2628,1.0375977
2629,1.0375977
2630,1.0986328
2631,1.0681152
2632,1.0070801
2633,1.0070801
2634,1.0681152
2635,1.0070801
2636,1.0986328
2637,1.1291504
2638,1.1291504
2639,0.9460449
2640,1.0375977
2641,1.0070801
2642,1.2207031
2643,1.373291
2644,1.2817383
2645,1.1901855
2646,1.2817383
2647,1.1901855
2648,1.4953613
2649,0.9765625
2650,1.0070801
2651,0.9460449
2652,1.0070801
2653,1.0070801
2654,1.0375977
2655,1.1291504
2656,1.0375977
2657,1.0070801
2658,0.9765625
2659,0.91552734
2660,1.1901855
2661,1.1901855
2662,1.0070801
2663,1.0375977
2664,1.0070801
2665,1.0375977
2666,1.0681152
2667,1.0070801
2668,1.0375977
2669,1.0375977
2670,1.0681152
2671,0.9765625
2672,0.88500977
2673,0.9460449
2674,1.0070801
2675,1.0375977
2676,1.0070801
2677,1.1291504
2678,1.2512207
2679,1.0681152
2680,1.0375977
2681,0.9765625
2682,1.2512207
2683,0.9765625
2684,0.12207031
2685,-0.21362305
2686,-0.15258789
2687,0.030517578
2688,0.061035156
2689,-0.030517578
2690,-0.091552734
2691,0.030517578
2692,0.061035156
2693,0.061035156
2694,-0.030517578
2695,0.061035156
2696,0.33569336
2697,0.12207031
2698,0.091552734
2699,0.061035156
2700,-0.030517578
2701,0.18310547
2702,-0.030517578
2703,0.2746582
2704,0.030517578
2705,0.091552734
2706,0.30517578
2707,-0.12207031
2708,0.061035156
2709,0.24414062
2710,-0.030517578
2711,0.030517578
2712,0.12207031
2713,-0.030517578
2714,-0.030517578
2715,0.12207031
2716,-0.030517578
2717,-0.061035156
2718,0.18310547
2719,0.45776367
2720,0.18310547
2721,0.15258789
2722,0.091552734
2723,0.030517578
2724,0.030517578
2725,0.061035156
2726,-0.030517578
2727,0.061035156
2728,0.030517578
2729,0.061035156
2730,0.061035156
2731,0.21362305
2732,0.36621094
2733,0.15258789
2734,0.030517578
2735,-0.030517578
2736,0.091552734
2737,0.24414062
2738,0.030517578
2739,-0.030517578
2740,0.15258789
2741,0.12207031
2742,0.30517578
2743,0.24414062
2744,-0.061035156
2745,0.061035156
2746,0.061035156
